timestamps,actual_open,actual_high,actual_low,actual_close,pred_open,pred_high,pred_low,pred_close,close_error,absolute_error,percentage_error,open_error,high_error,low_error,horizon,rolling_mae,normalized_error
2021-01-19,920.5306396484375,937.30615234375,920.5306396484375,930.5682983398438,727.3552,768.04785,726.0945,755.8803,-174.68798828125,174.68798828125,18.772183470347915,-193.1754150390625,-169.25830078125,-194.4361572265625,13,,0.18772183470347914
2021-01-20,932.8757934570312,949.7666625976562,923.645751953125,948.2437133789062,763.6606,766.5581,757.57794,760.10645,-188.13726806640625,188.13726806640625,19.840602728175323,-169.2152099609375,-183.20855712890625,-166.06781005859375,14,,0.19840602728175322
2021-01-21,960.8426513671875,978.379638671875,957.6121826171875,968.8727416992188,741.68195,771.6685,740.9419,768.85596,-200.01678466796875,200.01678466796875,20.64427824826378,-219.16070556640625,-206.71112060546875,-216.6702880859375,15,,0.2064427824826378
2021-01-22,974.2261352539062,976.2337036132812,939.2213745117188,945.8900756835938,761.4478,809.5833,741.6655,778.95,-166.9400634765625,166.9400634765625,17.648991967265868,-212.7783203125,-166.650390625,-197.55584716796875,16,,0.17648991967265867
2021-01-25,939.1290893554688,939.1290893554688,891.61767578125,895.7711791992188,787.36615,798.16327,772.78485,783.9635,-111.80767822265625,111.80767822265625,12.481723102836101,-151.762939453125,-140.9658203125,-118.83282470703125,17,,0.12481723102836101
2021-01-27,888.38720703125,888.38720703125,871.3117065429688,874.5421752929688,788.1231,800.0875,777.7282,788.52405,-86.01812744140625,86.01812744140625,9.835789498955892,-100.26409912109375,-88.2996826171875,-93.58349609375,18,,0.09835789498955892
2021-01-28,867.6889038085938,887.6026611328125,863.0046997070312,866.0275268554688,785.4675,787.7389,760.9329,765.87427,-100.15325927734375,100.15325927734375,11.564673889870283,-82.22137451171875,-99.86376953125,-102.07177734375,19,,0.11564673889870283
2021-01-29,874.2191162109375,882.8953247070312,844.544677734375,850.0596313476562,700.6694,766.8492,631.1929,768.836,-81.2236328125,81.2236328125,9.555051177260442,-173.54974365234375,-116.046142578125,-213.351806640625,20,135.24383239746095,0.09555051177260442
2021-02-01,858.11279296875,879.1571655273438,852.8516845703125,874.6806640625,759.25494,757.5045,711.5282,722.21594,-152.4647216796875,152.4647216796875,17.430901121279753,-98.85784912109375,-121.65264892578125,-141.323486328125,21,138.62509765625,0.17430901121279752
2021-02-02,883.4260864257812,895.3096923828125,856.0591430664062,888.7564086914062,729.18994,749.5519,722.6115,742.03955,-146.71685791015625,146.71685791015625,16.508106886810562,-154.23614501953125,-145.7578125,-133.4476318359375,22,140.13511352539064,0.1650810688681056
2021-02-03,889.91015625,900.84765625,876.8496704101562,890.9946899414062,739.32745,762.20245,736.2524,755.74426,-135.25042724609375,135.25042724609375,15.179711930156184,-150.58270263671875,-138.64520263671875,-140.5972900390625,23,141.9506805419922,0.15179711930156184
2021-02-04,887.9256591796875,895.3096923828125,879.1571655273438,888.0641479492188,759.01,768.71185,749.2185,760.31934,-127.74481201171875,127.74481201171875,14.384637901070121,-128.9156494140625,-126.59783935546875,-129.93865966796875,24,143.34960021972657,0.14384637901070121
2021-02-05,890.7177734375,897.4556884765625,886.0797119140625,887.810302734375,761.41693,768.6831,753.1538,761.1893,-126.62103271484375,126.62103271484375,14.262172034370685,-129.30084228515625,-128.7725830078125,-132.9259033203125,25,143.89931640625,0.14262172034370685
2021-02-08,892.1022338867188,908.6931762695312,890.2562866210938,900.5938720703125,756.714,779.3691,748.00775,771.7928,-128.80108642578125,128.80108642578125,14.301794673517975,-135.38824462890625,-129.3240966796875,-142.24853515625,26,143.5152618408203,0.14301794673517976
2021-02-09,905.4396362304688,918.2000732421875,900.9861450195312,902.7628784179688,776.4124,788.279,769.0836,781.1899,-121.572998046875,121.572998046875,13.466769730266655,-129.0272216796875,-129.92108154296875,-131.90252685546875,27,143.58819885253905,0.13466769730266656
2021-02-10,901.6553344726562,915.9617919921875,889.4486083984375,911.1390991210938,792.0427,825.8011,790.419,822.1526,-88.98651123046875,88.98651123046875,9.766512195152995,-109.61260986328125,-90.16070556640625,-99.02960205078125,28,140.8755126953125,0.09766512195152995
2021-02-11,913.7696533203125,952.6279907226562,910.1930541992188,948.7052001953125,830.83325,861.24713,810.2271,824.9691,-123.736083984375,123.736083984375,13.042627357676665,-82.9364013671875,-91.380859375,-99.9659423828125,29,138.17576293945314,0.13042627357676664
2021-02-12,948.6129150390625,958.9966430664062,930.1067504882812,942.1980590820312,842.9746,853.6889,808.42865,807.6755,-134.5225830078125,134.5225830078125,14.277527077361604,-105.6383056640625,-105.3077392578125,-121.6781005859375,30,137.5414581298828,0.14277527077361604
2021-02-15,945.1747436523438,951.2896118164062,934.5371704101562,938.0445556640625,814.71814,836.053,810.7983,828.6592,-109.3853759765625,109.3853759765625,11.661000036307035,-130.45660400390625,-115.23663330078125,-123.7388916015625,31,134.35308227539062,0.11661000036307036
2021-02-16,941.3442993164062,959.6427612304688,939.1521606445312,950.4589233398438,845.9365,865.4536,839.6598,858.68976,-91.7691650390625,91.7691650390625,9.655247879265765,-95.40777587890625,-94.18914794921875,-99.49237060546875,32,129.82782287597655,0.09655247879265766
2021-02-17,950.6896362304688,967.2805786132812,946.3515625,961.4195556640625,857.1538,865.8082,842.3798,856.81067,-104.60888671875,104.60888671875,10.88066974532212,-93.53582763671875,-101.47235107421875,-103.97174072265625,33,126.32386779785156,0.10880669745322119
2021-02-18,962.2271728515625,973.0262451171875,950.2742919921875,954.2432250976562,843.77515,871.3554,829.7712,854.3968,-99.846435546875,99.846435546875,10.463415712137419,-118.4520263671875,-101.67083740234375,-120.50311279296875,34,121.909326171875,0.1046341571213742
2021-02-19,949.30517578125,971.43408203125,947.5975952148438,960.05810546875,863.7411,881.4318,856.4991,873.08246,-86.97564697265625,86.97564697265625,9.059414891371626,-85.5640869140625,-90.00225830078125,-91.0985107421875,35,116.25726928710938,0.09059414891371625
2021-02-22,959.919677734375,964.488525390625,920.6691284179688,926.73779296875,865.8088,869.53534,848.40027,851.4503,-75.2874755859375,75.2874755859375,8.123924173282985,-94.11090087890625,-94.95318603515625,-72.26885986328125,36,111.67463989257813,0.08123924173282984
2021-02-23,945.1516723632812,947.4130249023438,929.2760620117188,933.8218383789062,852.55084,861.7223,846.0929,857.6068,-76.21502685546875,76.21502685546875,8.161623954712423,-92.600830078125,-85.69073486328125,-83.18316650390625,37,109.89500732421875,0.08161623954712424
2021-02-24,936.8446655273438,953.112548828125,935.06787109375,951.1511840820312,856.152,858.5565,839.936,845.44446,-105.70672607421875,105.70672607421875,11.113556692487087,-80.69268798828125,-94.5560302734375,-95.13189697265625,38,110.87943725585937,0.11113556692487087
2021-02-25,958.0736694335938,993.1476440429688,956.6891479492188,989.6171875,842.3219,854.499,832.2137,845.08484,-144.5323486328125,144.5323486328125,14.604874537186884,-115.75177001953125,-138.64862060546875,-124.4754638671875,39,113.09839172363282,0.14604874537186885
2021-02-26,976.9951782226562,984.7944946289062,955.627685546875,962.5963745117188,839.73474,858.6822,830.8856,849.04956,-113.54681396484375,113.54681396484375,11.7958904657667,-137.26043701171875,-126.1123046875,-124.7420654296875,40,114.71455078125,0.11795890465766701
2021-03-01,973.85693359375,974.6876831054688,951.8433837890625,969.9342041015625,836.9504,835.4209,779.95496,787.2881,-182.6461181640625,182.6461181640625,18.830774024846892,-136.90655517578125,-139.26678466796875,-171.888427734375,41,116.22362060546875,0.18830774024846894
2021-03-02,979.3026733398438,982.99462890625,964.1193237304688,971.9186401367188,778.01764,796.3205,752.4752,778.1549,-193.76373291015625,193.76373291015625,19.936209154595463,-201.2850341796875,-186.67413330078125,-211.64410400390625,42,118.57596435546876,0.19936209154595463
2021-03-03,978.8642578125,1024.4835205078125,972.4724731445312,1016.268798828125,767.0335,770.54736,732.15906,743.1107,-273.1580810546875,273.1580810546875,26.87852676080091,-211.83074951171875,-253.9361572265625,-240.31341552734375,43,125.47134704589844,0.2687852676080091
2021-03-04,1006.0696411132812,1010.6615600585938,995.7781982421875,1004.1544189453125,761.7351,835.0665,734.17084,793.6678,-210.48663330078125,210.48663330078125,20.961580144402532,-244.33453369140625,-175.59503173828125,-261.60736083984375,44,129.60843811035156,0.20961580144402533
2021-03-05,994.99365234375,1020.8145751953125,993.6322021484375,1005.4696655273438,762.9742,764.9744,716.77594,727.2441,-278.2255859375,278.2255859375,27.671206350275877,-232.01947021484375,-255.84014892578125,-276.85626220703125,45,137.18866577148438,0.2767120635027588
2021-03-08,1000.7623901367188,1030.021484375,1000.5316772460938,1011.1923217773438,731.042,746.47705,722.7893,734.97894,-276.21337890625,276.21337890625,27.315612763035784,-269.72039794921875,-283.54443359375,-277.74237060546875,46,144.5592803955078,0.27315612763035785
2021-03-09,1015.2996215820312,1021.6683349609375,990.6555786132812,1011.169189453125,732.0113,755.3879,724.14594,745.40497,-265.76422119140625,265.76422119140625,26.282863833612325,-283.288330078125,-266.28045654296875,-266.5096435546875,47,151.7688415527344,0.26282863833612324
2021-03-10,1018.5301513671875,1022.268310546875,1001.5700073242188,1006.9695434570312,744.111,750.46106,730.72284,736.8237,-270.14581298828125,270.14581298828125,26.82760513896404,-274.41912841796875,-271.8072509765625,-270.84716796875,48,160.826806640625,0.2682760513896404
2021-03-12,1012.9921264648438,1018.2532348632812,980.1795043945312,986.5020751953125,735.6576,747.1935,727.3852,738.87897,-247.62310791015625,247.62310791015625,25.101123873574277,-277.33453369140625,-271.05975341796875,-252.7943115234375,49,167.02115783691406,0.25101123873574277
2021-03-15,987.6327514648438,991.7169799804688,960.150390625,973.2570190429688,756.07635,763.5605,743.9763,752.412,-220.84503173828125,220.84503173828125,22.69133717170049,-231.556396484375,-228.156494140625,-216.174072265625,50,171.3372802734375,0.22691337171700487
2021-03-16,975.6106567382812,981.148681640625,967.0729370117188,969.4265747070312,753.3227,801.31995,746.5383,794.1466,-175.27996826171875,175.27996826171875,18.080788461435546,-222.2879638671875,-179.8287353515625,-220.53460693359375,51,174.63200988769532,0.18080788461435546
2021-03-17,968.249755859375,970.5341796875,939.1983032226562,948.543701171875,802.06647,846.6238,762.2242,798.84076,-149.70294189453125,149.70294189453125,15.78239797592681,-166.18328857421875,-123.910400390625,-176.97412109375,52,177.52869873046876,0.1578239797592681
2021-03-18,956.6430053710938,962.1348876953125,923.461181640625,927.1993408203125,795.8017,801.142,779.1038,786.87494,-140.32440185546875,140.32440185546875,15.134221485891139,-160.84130859375,-160.99285888671875,-144.35736083984375,53,179.3144744873047,0.1513422148589114
2021-03-19,918.84619140625,967.2344360351562,915.0618896484375,960.8426513671875,783.1201,804.9938,763.7506,790.0881,-170.75457763671875,170.75457763671875,17.771336169741346,-135.72607421875,-162.24066162109375,-151.311279296875,54,182.85988159179686,0.17771336169741347
2021-03-22,955.7661743164062,957.150634765625,938.3214721679688,951.7972412109375,796.5642,796.99786,774.3734,777.94104,-173.856201171875,173.856201171875,18.26609635374484,-159.20196533203125,-160.15277099609375,-163.94805908203125,55,187.20390930175782,0.18266096353744837
2021-03-23,951.589599609375,973.626220703125,948.8436889648438,963.3809204101562,785.77246,789.0849,778.5259,779.5774,-183.80352783203125,183.80352783203125,19.07900851449056,-165.817138671875,-184.54132080078125,-170.31781005859375,56,192.6297119140625,0.1907900851449056
2021-03-24,959.8042602539062,959.8042602539062,941.644287109375,944.82861328125,775.8213,789.42706,762.2125,774.9409,-169.8876953125,169.8876953125,17.98079492136729,-183.98297119140625,-170.377197265625,-179.4317626953125,57,197.31334533691407,0.1798079492136729
2021-03-25,947.920654296875,947.920654296875,916.0771484375,919.0538330078125,789.4425,794.2942,772.6321,777.95294,-141.10089111328125,141.10089111328125,15.35284289620952,-158.4781494140625,-153.62646484375,-143.445068359375,58,199.0830535888672,0.1535284289620952
2021-03-26,928.5376586914062,929.3222045898438,910.8622436523438,920.5306396484375,779.64624,794.9329,769.7761,780.6262,-139.9044189453125,139.9044189453125,15.198235986880762,-148.89141845703125,-134.3892822265625,-141.08612060546875,59,198.85165710449218,0.15198235986880762
2021-03-30,926.691650390625,945.5670166015625,919.0999755859375,936.5216064453125,778.6383,782.53033,754.9049,762.742,-173.77960205078125,173.77960205078125,18.55585614414001,-148.0533447265625,-163.03668212890625,-164.195068359375,60,201.86329650878906,0.1855585614414001
2021-03-31,931.3067016601562,946.0285034179688,922.5381469726562,924.4302978515625,761.4497,768.8386,743.3966,754.4124,-170.01788330078125,170.01788330078125,18.391639012255887,-169.85699462890625,-177.18988037109375,-179.14154052734375,61,201.231884765625,0.18391639012255886
2021-04-01,931.3067016601562,936.8446655273438,924.453369140625,933.0834350585938,755.34735,785.71716,735.95496,756.3478,-176.73565673828125,176.73565673828125,18.94103464897359,-175.9593505859375,-151.12750244140625,-188.4984130859375,62,200.38048095703124,0.18941034648973593
2021-04-05,934.5140991210938,934.5371704101562,905.5088500976562,919.5845947265625,773.60675,766.645,755.2147,752.985,-166.599609375,166.599609375,18.116833440923205,-160.9073486328125,-167.89215087890625,-150.29412841796875,63,195.05255737304688,0.18116833440923205
2021-04-06,924.845703125,925.2841186523438,908.6931762695312,915.754150390625,763.0651,766.60944,749.14594,753.4597,-162.29443359375,162.29443359375,17.722489548589163,-161.78057861328125,-158.6746826171875,-159.5472412109375,64,192.6429473876953,0.17722489548589163
2021-04-07,922.9996948242188,944.64404296875,919.9076538085938,924.31494140625,675.3436,791.8113,664.9127,713.4746,-210.84033203125,210.84033203125,22.81044291142564,-247.65606689453125,-152.832763671875,-254.99493408203125,65,189.2736846923828,0.22810442911425638
2021-04-08,928.076171875,933.1526489257812,919.7691650390625,925.4686889648438,725.50006,766.9303,720.4795,758.84406,-166.6246337890625,166.6246337890625,18.004351284475725,-202.57611083984375,-166.22235107421875,-199.2896728515625,66,183.79424743652345,0.18004351284475725
2021-04-09,922.2843627929688,925.93017578125,913.7696533203125,914.7157592773438,760.57635,759.7842,728.19794,733.7365,-180.979248046875,180.979248046875,19.78529900806068,-161.7080078125,-166.14599609375,-185.57171630859375,67,179.55499877929688,0.19785299008060678
2021-04-12,904.0781860351562,905.185791015625,876.965087890625,881.9954223632812,740.0228,771.32825,723.33545,730.8707,-151.12469482421875,151.12469482421875,17.13440806974763,-164.05535888671875,-133.8575439453125,-153.629638671875,68,173.60394287109375,0.17134408069747628
2021-04-13,887.9256591796875,895.5866088867188,885.0874633789062,891.525390625,726.09686,742.09766,719.1473,740.411,-151.1143798828125,151.1143798828125,16.950092669472312,-161.82879638671875,-153.48895263671875,-165.940185546875,69,168.77850646972655,0.1695009266947231
2021-04-15,888.9871215820312,905.0011596679688,882.8491821289062,897.2941284179688,739.8805,759.11053,736.7835,754.23584,-143.05828857421875,143.05828857421875,15.94329930882828,-149.10662841796875,-145.890625,-146.065673828125,70,164.88916931152343,0.1594329930882828
2021-04-16,893.7406005859375,899.8785400390625,889.0563354492188,891.663818359375,762.6381,805.9782,752.11523,782.4809,-109.18292236328125,109.18292236328125,12.244852837493548,-131.10247802734375,-93.90032958984375,-136.94110107421875,71,161.58431701660157,0.12244852837493549
2021-04-19,878.6956787109375,884.4182739257812,872.2346801757812,877.6342163085938,779.8161,780.0665,762.71045,767.16235,-110.47186279296875,110.47186279296875,12.58746078265078,-98.87957763671875,-104.35174560546875,-109.52423095703125,72,159.62276306152344,0.1258746078265078
2021-04-20,881.6954345703125,885.6181640625,872.4423828125,877.3804321289062,767.3001,775.6552,764.33606,771.73627,-105.6441650390625,105.6441650390625,12.040861771070485,-114.39532470703125,-109.96295166015625,-108.1063232421875,73,157.8887512207031,0.12040861771070485
2021-04-22,873.2730712890625,883.5183715820312,866.0967407226562,879.8032836914062,768.9305,767.87933,753.9719,753.74786,-126.055419921875,126.055419921875,14.327682364742042,-104.34259033203125,-115.6390380859375,-112.12481689453125,74,155.65379333496094,0.14327682364742042
2021-04-23,879.6187133789062,885.572021484375,874.7037353515625,878.8572387695312,756.7835,768.44104,757.13745,766.3862,-112.47100830078125,112.47100830078125,12.797415022518269,-122.835205078125,-117.1309814453125,-117.5662841796875,75,152.58453369140625,0.1279741502251827
2021-04-26,886.0797119140625,905.4627075195312,882.1569213867188,894.3174438476562,768.3297,767.3486,759.009,754.04,-140.2774658203125,140.2774658203125,15.685422081983704,-117.75,-138.1141357421875,-123.14794921875,76,150.40823059082032,0.15685422081983705
2021-04-27,895.3096923828125,921.7074584960938,894.5020751953125,917.7616577148438,752.92194,767.17413,745.2951,756.93604,-160.82562255859375,160.82562255859375,17.52368070802143,-142.38775634765625,-154.5333251953125,-149.20697021484375,77,149.955126953125,0.1752368070802143
2021-04-28,922.0074462890625,926.691650390625,913.8389282226562,921.7536010742188,705.73975,811.75214,635.02124,752.82385,-168.92974853515625,168.92974853515625,18.32699631856976,-216.2677001953125,-114.93951416015625,-278.81768798828125,78,151.34656982421876,0.18326996318569758
2021-04-29,933.5679931640625,943.5364379882812,926.36865234375,934.0987548828125,719.4578,797.84125,609.52856,708.40405,-225.6947021484375,225.6947021484375,24.161760303036917,-214.11016845703125,-145.6951904296875,-316.840087890625,79,155.636083984375,0.24161760303036917
2021-04-30,926.9224243164062,939.6136474609375,917.2540283203125,920.46142578125,688.15674,697.7503,672.08136,682.77277,-237.68865966796875,237.68865966796875,25.82277247155994,-238.76568603515625,-241.86334228515625,-245.17266845703125,80,158.83153686523437,0.2582277247155994
2021-05-03,907.3086547851562,913.3081665039062,896.7403564453125,904.1012573242188,692.2241,728.06,688.959,721.94714,-182.15411376953125,182.15411376953125,20.147534614500504,-215.08453369140625,-185.2481689453125,-207.7813720703125,81,159.43834838867187,0.20147534614500504
2021-05-04,899.9246826171875,908.139404296875,881.9262084960938,884.5105590820312,577.34174,644.53046,600.12964,631.1995,-253.31103515625,253.31103515625,28.63855411959615,-322.58294677734375,-263.60894775390625,-281.79656982421875,82,163.26711730957032,0.2863855411959615
2021-05-05,887.625732421875,894.617431640625,880.5647583007812,886.1258544921875,667.56665,703.1831,661.90356,687.4028,-198.72308349609375,198.72308349609375,22.426056354035182,-220.05908203125,-191.434326171875,-218.66119384765625,83,164.873291015625,0.22426056354035181
2021-05-06,886.9334716796875,893.002197265625,879.8955688476562,891.1561889648438,662.1998,763.0674,659.9243,705.1647,-185.99151611328125,185.99151611328125,20.87081012469057,-224.733642578125,-129.934814453125,-219.97125244140625,84,166.05814514160156,0.20870810124690573
2021-05-07,894.2713012695312,902.5321655273438,888.8486938476562,891.5023193359375,721.3552,745.10675,713.7155,731.3874,-160.11492919921875,160.11492919921875,17.960124805786844,-172.91607666015625,-157.4254150390625,-175.1331787109375,85,163.521875,0.17960124805786842
2021-05-10,894.8482055664062,898.4478759765625,886.5181274414062,888.9409790039062,737.1331,754.92126,702.73047,699.22406,-189.7169189453125,189.7169189453125,21.34190271640957,-157.715087890625,-143.526611328125,-183.78765869140625,86,164.6764892578125,0.21341902716409572
2021-05-11,883.772216796875,894.6405029296875,881.4646606445312,892.1484375,721.74133,733.9565,702.23425,715.8391,-176.309326171875,176.309326171875,19.7623308813871,-162.0308837890625,-160.68402099609375,-179.23040771484375,87,164.4429931640625,0.19762330881387102
2021-05-12,890.7408447265625,892.0330200195312,880.0802001953125,882.9183959960938,675.1939,767.8192,666.5892,729.9365,-152.98187255859375,152.98187255859375,17.326841671024667,-215.54693603515625,-124.21380615234375,-213.49102783203125,88,164.53585205078124,0.17326841671024668
2021-05-14,889.7947387695312,896.232666015625,879.6187133789062,894.0636596679688,733.9263,736.2248,731.64026,734.09045,-159.97320556640625,159.97320556640625,17.8928204760963,-155.86846923828125,-160.00787353515625,-147.97845458984375,89,164.97879333496093,0.178928204760963
2021-05-17,894.0636596679688,906.1318359375,890.8792724609375,904.7012329101562,724.0035,735.4938,713.01447,722.7479,-181.95330810546875,181.95330810546875,20.11197746687918,-170.0601806640625,-170.6380615234375,-177.86480712890625,90,166.92354431152344,0.2011197746687918
2021-05-18,914.231201171875,924.1995849609375,910.3084106445312,917.4385986328125,703.6166,741.9239,707.82166,723.2426,-194.19598388671875,194.19598388671875,21.16719137129329,-210.6146240234375,-182.27569580078125,-202.48675537109375,91,171.1741973876953,0.21167191371293287
2021-05-19,913.7696533203125,930.5913696289062,910.0776977539062,921.6382446289062,697.7991,725.4581,678.6931,721.37067,-200.267578125,200.267578125,21.72952124026026,-215.9705810546875,-205.13323974609375,-231.38458251953125,92,175.6639831542969,0.2172952124026026
2021-05-20,922.030517578125,928.030029296875,914.231201171875,916.2617797851562,716.7754,722.5217,707.46356,712.51666,-203.7451171875,203.7451171875,22.236561830099895,-205.255126953125,-205.50830078125,-206.76763916015625,93,180.56903076171875,0.22236561830099894
2021-05-21,919.3076782226562,927.4300537109375,916.5386962890625,924.176513671875,720.899,733.49744,693.8728,685.46106,-238.7154541015625,238.7154541015625,25.830071482028316,-198.40869140625,-193.9326171875,-222.6658935546875,94,186.20203247070313,0.25830071482028316
2021-05-24,926.691650390625,927.5223999023438,914.6926879882812,916.3771362304688,698.4302,769.6111,623.4664,676.2589,-240.11822509765625,240.11822509765625,26.202991716422154,-228.261474609375,-157.91131591796875,-291.226318359375,95,192.5843933105469,0.2620299171642215
2021-05-25,921.3382568359375,921.6151733398438,904.5396728515625,905.993408203125,614.25684,685.76044,575.46027,648.64575,-257.34765625,257.34765625,28.405025237479688,-307.0814208984375,-235.854736328125,-329.07940673828125,96,198.43790283203126,0.28405025237479686
2021-05-26,911.462158203125,913.5389404296875,906.9856567382812,909.177734375,643.0746,657.3285,624.7024,636.68207,-272.49566650390625,272.49566650390625,29.971660787670867,-268.3875732421875,-256.21044921875,-282.28326416015625,97,204.0214050292969,0.2997166078767087
2021-05-27,909.2931518554688,919.7691650390625,905.5780639648438,911.9698486328125,551.74274,679.58905,450.88892,676.94086,-235.02899169921875,235.02899169921875,25.771574800588475,-357.5504150390625,-240.18011474609375,-454.68914794921875,98,207.3263671875,0.25771574800588476
2021-05-28,918.3847045898438,971.4571533203125,918.3847045898438,966.7498779296875,655.2409,682.8249,639.80585,679.32465,-287.42523193359375,287.42523193359375,29.731085412611595,-263.143798828125,-288.63226318359375,-278.578857421875,99,210.41289367675782,0.29731085412611596
2021-05-31,970.0726318359375,1011.4691772460938,962.250244140625,996.9780883789062,683.7534,714.202,670.4653,699.97754,-297.00054931640625,297.00054931640625,29.790077914283085,-286.3192138671875,-297.26715087890625,-291.78497314453125,100,213.37848815917968,0.29790077914283086
2021-06-01,999.608642578125,1016.22265625,990.609375,1000.947021484375,685.029,705.0332,687.28595,692.89825,-308.04876708984375,308.04876708984375,30.775731430122693,-314.57965087890625,-311.189453125,-303.32342529296875,101,219.6732208251953,0.30775731430122694
2021-06-02,995.4551391601562,1019.6838989257812,995.4551391601562,1015.8765258789062,685.089,694.05273,669.8313,682.37805,-333.49847412109375,333.49847412109375,32.82864261801509,-310.36614990234375,-325.63116455078125,-325.62384033203125,102,223.6825927734375,0.3282864261801509
2021-06-03,1024.9910888671875,1038.3746337890625,1013.4998168945312,1019.7531127929688,667.80536,689.3128,620.3474,696.0701,-323.6829833984375,323.6829833984375,31.741308689111296,-357.18572998046875,-349.06182861328125,-393.15240478515625,103,229.9305877685547,0.31741308689111297
2021-06-04,1022.1298217773438,1022.8912963867188,1008.031005859375,1010.9154052734375,663.418,721.82886,635.30176,652.65784,-358.257568359375,358.257568359375,35.43892658975473,-358.7117919921875,-301.06243896484375,-372.729248046875,104,238.54389038085938,0.35438926589754727
2021-06-07,1016.22265625,1034.6826171875,1008.3771362304688,1027.9447021484375,654.5647,657.19995,636.9764,637.4694,-390.47528076171875,390.47528076171875,37.986020059796296,-361.657958984375,-377.482666015625,-371.4007568359375,105,250.06190795898436,0.37986020059796294
2021-06-08,1027.5755615234375,1027.829345703125,1014.4458618164062,1022.0375366210938,627.4911,675.0979,625.87775,626.2821,-395.75543212890625,395.75543212890625,38.72220128404414,-400.08447265625,-352.7314453125,-388.568115234375,106,260.36383361816405,0.3872220128404414
2021-06-09,1024.068115234375,1024.9910888671875,995.8935546875,1003.7621459960938,634.9652,648.4595,632.42676,640.6289,-363.13323974609375,363.13323974609375,36.17721999126942,-389.1029052734375,-376.5316162109375,-363.466796875,107,269.705029296875,0.36177219991269416
2021-06-10,1012.2537231445312,1029.1446533203125,1004.93896484375,1007.4541625976562,642.36365,658.0436,645.7673,659.1117,-348.34246826171875,348.34246826171875,34.57650791412087,-369.89007568359375,-371.10107421875,-359.17169189453125,108,279.4730590820312,0.3457650791412087
2021-06-11,1007.4080200195312,1028.2216796875,1006.1157836914062,1021.3683471679688,676.0873,690.4863,655.45044,647.071,-374.29736328125,374.29736328125,36.64665782125468,-331.32073974609375,-337.7353515625,-350.66534423828125,109,290.18926696777345,0.36646657821254675
2021-06-14,1022.22216796875,1042.1820068359375,1013.0151977539062,1036.02099609375,651.8313,659.0983,651.6089,652.151,-383.8699951171875,383.8699951171875,37.05233741058767,-370.390869140625,-383.08367919921875,-361.40631103515625,110,300.28510131835935,0.37052337410587666
2021-06-15,1043.451171875,1049.865966796875,1033.8980712890625,1038.3746337890625,658.15454,668.2037,660.5985,669.0178,-369.3568115234375,369.3568115234375,35.570669727903756,-385.296630859375,-381.66229248046875,-373.299560546875,111,309.0431427001953,0.35570669727903753
2021-06-16,1036.02099609375,1037.01318359375,1017.9993896484375,1020.6530151367188,653.914,651.155,643.3328,637.4257,-383.227294921875,383.227294921875,37.54726525454303,-382.10699462890625,-385.858154296875,-374.66656494140625,112,318.1911285400391,0.3754726525454303
2021-06-17,1015.2996215820312,1031.4521484375,1006.0234985351562,1022.5220947265625,646.75525,646.4787,620.8266,610.2897,-412.232421875,412.232421875,40.31525812508111,-368.54437255859375,-384.97344970703125,-385.1968994140625,113,328.61549377441406,0.40315258125081105
2021-06-18,1027.06787109375,1031.4521484375,1008.0771484375,1027.1370849609375,610.818,636.75024,493.93774,648.71484,-378.4222412109375,378.4222412109375,36.84242802170161,-416.2498779296875,-394.701904296875,-514.139404296875,114,335.6008331298828,0.36842428021701606
2021-06-21,1016.9149169921875,1037.2208251953125,1015.368896484375,1032.490478515625,582.20105,581.21344,549.4553,546.9773,-485.51318359375,485.51318359375,47.023502269169114,-434.7138671875,-456.00738525390625,-465.91357421875,115,347.8705810546875,0.47023502269169115
2021-06-22,1040.2205810546875,1043.451171875,1024.2296142578125,1027.1832275390625,498.97302,543.1936,522.39087,554.651,-472.5322265625,472.5322265625,46.00272024442983,-541.24755859375,-500.257568359375,-501.8387451171875,116,358.6298095703125,0.4600272024442983
2021-06-23,1038.3746337890625,1038.6514892578125,1016.0841674804688,1017.7686767578125,560.05005,566.66113,561.6618,563.13,-454.638671875,454.638671875,44.67013794561743,-478.3245849609375,-471.9903564453125,-454.42236328125,117,367.73695983886716,0.4467013794561743
2021-06-24,1018.4609375,1022.0375366210938,987.6096801757812,993.8399047851562,568.95447,572.48126,571.0619,569.0215,-424.81842041015625,424.81842041015625,42.745156273634585,-449.5064697265625,-449.5562744140625,-416.54779052734375,118,377.22643127441404,0.4274515627363459
2021-06-25,993.8399047851562,993.8399047851562,960.4273071289062,971.2033081054688,544.38135,591.40375,519.5419,544.0001,-427.20318603515625,427.20318603515625,43.98699865103463,-449.45855712890625,-402.4361572265625,-440.88543701171875,119,384.2153289794922,0.4398699865103463
2021-06-28,979.3026733398438,981.37939453125,960.3811645507812,962.6886596679688,570.2273,606.1982,575.76514,611.3697,-351.3189697265625,351.3189697265625,36.49351908307847,-409.07537841796875,-375.18121337890625,-384.61602783203125,120,386.93125,0.3649351908307847
2021-06-29,964.3038940429688,973.3031616210938,961.8118286132812,963.5193481445312,609.1296,607.3299,570.6836,562.70374,-400.81561279296875,400.81561279296875,41.599124456071124,-355.17431640625,-365.9732666015625,-391.12823486328125,121,391.56959228515626,0.41599124456071124
